,time,deployment_id,error_flag,batt_v,gw_1_id,dist_mm,f_cnt,gw_1_rssi_dbm,gw_1_snr_db,gw_2_id,gw_2_rssi_dbm,gw_2_snr_db,gw_3_id,gw_3_rssi_dbm,gw_3_snr_db,times,date
3276,2023-05-02 17:27:43.752000+00:00,bored_blue_fish,0,4.146,floodnet-ltap-gw-553232201d003500,2939,181989,-104,-7.0,eui-343632383e001c00,-115.0,-3.25,,,,17:27:43.752000,2023-05-02
3277,2023-05-02 17:30:52.874000+00:00,bored_blue_fish,0,4.146,fngw-10000,2941,181992,-110,-2.75,,,,,,,17:30:52.874000,2023-05-02
3278,2023-05-02 17:49:46.730000+00:00,bored_blue_fish,0,4.156,eui-343632383e001c00,2934,182010,-111,-4.25,,,,,,,17:49:46.730000,2023-05-02
3279,2023-05-02 18:00:15.126000+00:00,bored_blue_fish,0,4.158,floodnet-ltap-gw-553232201d003500,2930,182020,-107,-7.5,fngw-10000,-110.0,-4.0,,,,18:00:15.126000,2023-05-02
3280,2023-05-02 18:10:45.607000+00:00,bored_blue_fish,0,4.158,fngw-10000,2944,182030,-109,-4.75,,,,,,,18:10:45.607000,2023-05-02
3281,2023-05-02 18:29:37.720000+00:00,bored_blue_fish,0,4.152,eui-343632383e001c00,2944,182048,-111,-4.5,,,,,,,18:29:37.720000,2023-05-02
3282,2023-05-02 18:32:47.150000+00:00,bored_blue_fish,0,4.16,fngw-10000,2938,182051,-111,-5.25,,,,,,,18:32:47.150000,2023-05-02
3283,2023-05-02 19:08:25.806000+00:00,bored_blue_fish,0,4.126,floodnet-ltap-gw-553232201d003500,2937,182085,-104,-5.25,,,,,,,19:08:25.806000,2023-05-02
3284,2023-05-02 19:15:45.797000+00:00,bored_blue_fish,0,4.124,fngw-10000,2932,182092,-109,-5.5,,,,,,,19:15:45.797000,2023-05-02
3285,2023-05-02 19:16:48.448000+00:00,bored_blue_fish,0,4.124,fngw-10000,2929,182093,-108,-5.25,,,,,,,19:16:48.448000,2023-05-02
3286,2023-05-02 19:18:55.357000+00:00,bored_blue_fish,0,4.122,floodnet-ltap-gw-553232201d003500,2930,182095,-104,-5.0,,,,,,,19:18:55.357000,2023-05-02
3287,2023-05-02 19:34:38.944000+00:00,bored_blue_fish,0,4.13,floodnet-ltap-gw-553232201d003500,2928,182110,-104,-7.25,,,,,,,19:34:38.944000,2023-05-02
3288,2023-05-02 19:46:12.168000+00:00,bored_blue_fish,0,4.13,eui-343632383e001c00,2929,182121,-111,-6.5,,,,,,,19:46:12.168000,2023-05-02
3289,2023-05-02 19:54:35.730000+00:00,bored_blue_fish,0,4.144,fngw-10000,2927,182129,-105,-6.0,,,,,,,19:54:35.730000,2023-05-02
3290,2023-05-02 20:10:20.587000+00:00,bored_blue_fish,0,4.154,floodnet-ltap-gw-553232201d003500,2926,182144,-108,-4.0,eui-343632383e001c00,-116.0,-5.5,,,,20:10:20.587000,2023-05-02
3291,2023-05-02 20:12:26.794000+00:00,bored_blue_fish,0,4.154,fngw-10000,2928,182146,-105,-5.5,,,,,,,20:12:26.794000,2023-05-02
3292,2023-05-02 20:17:41.826000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2926,182151,-104,-4.25,,,,,,,20:17:41.826000,2023-05-02
3293,2023-05-02 20:19:47.804000+00:00,bored_blue_fish,0,4.16,eui-343632383e001c00,2930,182153,-113,-4.0,,,,,,,20:19:47.804000,2023-05-02
3294,2023-05-02 20:22:56.933000+00:00,bored_blue_fish,0,4.16,fngw-10000,2931,182156,-109,-4.25,,,,,,,20:22:56.933000,2023-05-02
3295,2023-05-02 21:01:49.319000+00:00,bored_blue_fish,0,4.152,floodnet-ltap-gw-553232201d003500,2936,182193,-104,-7.25,,,,,,,21:01:49.319000,2023-05-02
3296,2023-05-02 21:07:03.820000+00:00,bored_blue_fish,0,4.134,floodnet-ltap-gw-553232201d003500,2935,182198,-107,-5.0,eui-343632383e001c00,-111.0,-7.75,,,,21:07:03.820000,2023-05-02
3297,2023-05-02 21:49:02.828000+00:00,bored_blue_fish,0,4.138,fngw-10000,2936,182238,-111,-5.75,,,,,,,21:49:02.828000,2023-05-02
3298,2023-05-02 21:53:15.072000+00:00,bored_blue_fish,0,4.138,fngw-10000,2933,182242,-110,-4.75,,,,,,,21:53:15.072000,2023-05-02
3299,2023-05-02 21:59:32.536000+00:00,bored_blue_fish,0,4.136,floodnet-ltap-gw-553232201d003500,2935,182248,-104,-4.0,,,,,,,21:59:32.536000,2023-05-02
3300,2023-05-02 22:01:38.252000+00:00,bored_blue_fish,0,4.134,fngw-10000,2935,182250,-111,-6.25,,,,,,,22:01:38.252000,2023-05-02
3301,2023-05-02 22:13:11.342000+00:00,bored_blue_fish,0,4.124,fngw-10000,2933,182261,-109,-5.0,,,,,,,22:13:11.342000,2023-05-02
3302,2023-05-02 22:14:14.292000+00:00,bored_blue_fish,0,4.124,fngw-10000,2931,182262,-110,-4.5,,,,,,,22:14:14.292000,2023-05-02
3303,2023-05-02 22:24:44.337000+00:00,bored_blue_fish,0,4.12,fngw-10000,2927,182272,-109,-5.25,,,,,,,22:24:44.337000,2023-05-02
3304,2023-05-02 22:25:47.023000+00:00,bored_blue_fish,0,4.118,fngw-10000,2928,182273,-110,-6.5,,,,,,,22:25:47.023000,2023-05-02
3305,2023-05-02 22:39:26.825000+00:00,bored_blue_fish,0,4.112,fngw-10000,2927,182286,-105,-5.75,,,,,,,22:39:26.825000,2023-05-02
3306,2023-05-02 22:51:01.311000+00:00,bored_blue_fish,0,4.11,fngw-10000,2927,182297,-105,-6.25,,,,,,,22:51:01.311000,2023-05-02
3307,2023-05-02 23:02:32.511000+00:00,bored_blue_fish,0,4.102,floodnet-ltap-gw-553232201d003500,2927,182308,-105,-7.75,eui-343632383e001c00,-113.0,-7.75,,,,23:02:32.511000,2023-05-02
3308,2023-05-02 23:03:35.554000+00:00,bored_blue_fish,0,4.102,fngw-10000,2926,182309,-107,-6.0,,,,,,,23:03:35.554000,2023-05-02
3309,2023-05-02 23:16:10.804000+00:00,bored_blue_fish,0,4.094,fngw-10000,2927,182321,-107,-5.75,,,,,,,23:16:10.804000,2023-05-02
3310,2023-05-02 23:20:23.363000+00:00,bored_blue_fish,0,4.092,fngw-10000,2923,182325,-106,-4.25,,,,,,,23:20:23.363000,2023-05-02
3311,2023-05-02 23:24:35.578000+00:00,bored_blue_fish,0,4.09,fngw-10000,2923,182329,-105,-4.5,,,,,,,23:24:35.578000,2023-05-02
3312,2023-05-02 23:26:41.565000+00:00,bored_blue_fish,0,4.09,fngw-10000,2926,182331,-109,-5.0,,,,,,,23:26:41.565000,2023-05-02
3313,2023-05-02 23:29:50.062000+00:00,bored_blue_fish,0,4.088,eui-343632383e001c00,2922,182334,-113,-4.75,,,,,,,23:29:50.062000,2023-05-02
3314,2023-05-02 23:51:53.012000+00:00,bored_blue_fish,0,4.08,fngw-10000,2922,182355,-111,-6.0,,,,,,,23:51:53.012000,2023-05-02
3315,2023-05-03 00:01:19.653000+00:00,bored_blue_fish,0,4.076,eui-343632383e001c00,2923,182364,-113,-7.25,,,,,,,00:01:19.653000,2023-05-03
3316,2023-05-03 00:13:54.997000+00:00,bored_blue_fish,0,4.072,fngw-10000,2921,182376,-109,-4.25,,,,,,,00:13:54.997000,2023-05-03
3317,2023-05-03 00:17:03.718000+00:00,bored_blue_fish,0,4.07,fngw-10000,2922,182379,-104,-2.5,,,,,,,00:17:03.718000,2023-05-03
3318,2023-05-03 00:18:07.146000+00:00,bored_blue_fish,0,4.07,eui-343632383e001c00,2921,182380,-114,-5.75,,,,,,,00:18:07.146000,2023-05-03
3319,2023-05-03 00:27:34.897000+00:00,bored_blue_fish,0,4.066,eui-343632383e001c00,2922,182389,-115,-4.0,,,,,,,00:27:34.897000,2023-05-03
3320,2023-05-03 00:29:40.680000+00:00,bored_blue_fish,0,4.066,fngw-10000,2921,182391,-111,-6.25,,,,,,,00:29:40.680000,2023-05-03
3321,2023-05-03 00:34:54.628000+00:00,bored_blue_fish,0,4.064,fngw-10000,2923,182396,-110,-5.5,,,,,,,00:34:54.628000,2023-05-03
3322,2023-05-03 00:45:23.610000+00:00,bored_blue_fish,0,4.06,floodnet-ltap-gw-553232201d003500,2921,182406,-104,-6.5,,,,,,,00:45:23.610000,2023-05-03
3323,2023-05-03 00:47:29.929000+00:00,bored_blue_fish,0,4.06,fngw-10000,2922,182408,-110,-4.25,,,,,,,00:47:29.929000,2023-05-03
3324,2023-05-03 00:49:35.642000+00:00,bored_blue_fish,0,4.058,eui-343632383e001c00,2923,182410,-108,-6.75,,,,,,,00:49:35.642000,2023-05-03
3325,2023-05-03 00:56:57.488000+00:00,bored_blue_fish,0,4.056,fngw-10000,2919,182417,-110,-5.25,,,,,,,00:56:57.488000,2023-05-03
3326,2023-05-03 01:03:15.019000+00:00,bored_blue_fish,0,4.054,fngw-10000,2921,182423,-115,-8.0,,,,,,,01:03:15.019000,2023-05-03
3327,2023-05-03 01:04:18.089000+00:00,bored_blue_fish,0,4.054,fngw-10000,2920,182424,-111,-5.5,,,,,,,01:04:18.089000,2023-05-03
3328,2023-05-03 01:16:54.104000+00:00,bored_blue_fish,0,4.05,fngw-10000,2921,182436,-110,-7.5,,,,,,,01:16:54.104000,2023-05-03
3329,2023-05-03 01:22:10.092000+00:00,bored_blue_fish,0,4.048,floodnet-ltap-gw-553232201d003500,2922,182441,-103,-6.0,fngw-10000,-107.0,-3.75,,,,01:22:10.092000,2023-05-03
3330,2023-05-03 01:23:13.334000+00:00,bored_blue_fish,0,4.048,eui-343632383e001c00,2921,182442,-113,-5.25,,,,,,,01:23:13.334000,2023-05-03
3331,2023-05-03 01:32:41.122000+00:00,bored_blue_fish,0,4.044,fngw-10000,2920,182451,-108,-4.25,,,,,,,01:32:41.122000,2023-05-03
3332,2023-05-03 01:46:19.922000+00:00,bored_blue_fish,0,4.04,fngw-10000,2921,182464,-108,-6.25,,,,,,,01:46:19.922000,2023-05-03
3333,2023-05-03 01:47:22.966000+00:00,bored_blue_fish,0,4.04,fngw-10000,2921,182465,-109,-5.75,,,,,,,01:47:22.966000,2023-05-03
3334,2023-05-03 02:03:07.462000+00:00,bored_blue_fish,0,4.034,floodnet-ltap-gw-553232201d003500,2920,182480,-103,-6.25,fngw-10000,-109.0,-4.5,,,,02:03:07.462000,2023-05-03
3335,2023-05-03 02:11:30.796000+00:00,bored_blue_fish,0,4.03,fngw-10000,2921,182488,-111,-4.75,,,,,,,02:11:30.796000,2023-05-03
3336,2023-05-03 02:14:39.704000+00:00,bored_blue_fish,0,4.03,fngw-10000,2921,182491,-111,-4.25,,,,,,,02:14:39.704000,2023-05-03
3337,2023-05-03 02:20:57.857000+00:00,bored_blue_fish,0,4.028,fngw-10000,2924,182497,-107,-7.25,,,,,,,02:20:57.857000,2023-05-03
3338,2023-05-03 02:30:25.424000+00:00,bored_blue_fish,0,4.024,fngw-10000,2921,182506,-110,-5.75,,,,,,,02:30:25.424000,2023-05-03
3339,2023-05-03 02:37:45.899000+00:00,bored_blue_fish,0,4.022,fngw-10000,2921,182513,-111,-2.25,,,,,,,02:37:45.899000,2023-05-03
3340,2023-05-03 02:51:24.734000+00:00,bored_blue_fish,0,4.016,eui-343632383e001c00,2921,182526,-111,-6.5,,,,,,,02:51:24.734000,2023-05-03
3341,2023-05-03 02:55:37.407000+00:00,bored_blue_fish,0,4.016,eui-343632383e001c00,2921,182530,-104,-6.0,,,,,,,02:55:37.407000,2023-05-03
3342,2023-05-03 02:59:49.969000+00:00,bored_blue_fish,0,4.014,fngw-10000,2922,182534,-110,-5.0,,,,,,,02:59:49.969000,2023-05-03
3343,2023-05-03 03:01:55.472000+00:00,bored_blue_fish,0,4.014,fngw-10000,2921,182536,-108,-5.0,floodnet-ltap-gw-553232201d003500,-109.0,-5.25,,,,03:01:55.472000,2023-05-03
3344,2023-05-03 03:02:58.024000+00:00,bored_blue_fish,0,4.012,fngw-10000,2921,182537,-110,-9.0,,,,,,,03:02:58.024000,2023-05-03
3345,2023-05-03 03:06:06.465000+00:00,bored_blue_fish,0,4.012,floodnet-ltap-gw-553232201d003500,2921,182540,-104,-3.75,eui-343632383e001c00,-108.0,-6.0,,,,03:06:06.465000,2023-05-03
3346,2023-05-03 03:13:27.044000+00:00,bored_blue_fish,0,4.008,fngw-10000,2920,182547,-107,-3.5,,,,,,,03:13:27.044000,2023-05-03
3347,2023-05-03 03:22:54.516000+00:00,bored_blue_fish,0,4.006,eui-343632383e001c00,2923,182556,-113,-4.75,,,,,,,03:22:54.516000,2023-05-03
3348,2023-05-03 03:30:14.733000+00:00,bored_blue_fish,0,4.004,fngw-10000,2922,182563,-113,-3.5,,,,,,,03:30:14.733000,2023-05-03
3349,2023-05-03 03:36:32.733000+00:00,bored_blue_fish,0,4.002,fngw-10000,2923,182569,-106,-8.5,,,,,,,03:36:32.733000,2023-05-03
3350,2023-05-03 03:47:02.388000+00:00,bored_blue_fish,0,3.998,fngw-10000,2922,182579,-109,-7.75,,,,,,,03:47:02.388000,2023-05-03
3351,2023-05-03 04:01:45.476000+00:00,bored_blue_fish,0,3.994,fngw-10000,2923,182593,-110,-4.5,,,,,,,04:01:45.476000,2023-05-03
3352,2023-05-03 04:09:05.794000+00:00,bored_blue_fish,0,3.99,eui-343632383e001c00,2919,182600,-111,-6.75,,,,,,,04:09:05.794000,2023-05-03
3353,2023-05-03 04:38:29.967000+00:00,bored_blue_fish,0,3.982,eui-343632383e001c00,2921,182628,-113,-6.0,,,,,,,04:38:29.967000,2023-05-03
3354,2023-05-03 04:44:47.901000+00:00,bored_blue_fish,0,3.98,floodnet-ltap-gw-553232201d003500,2920,182634,-104,-5.5,,,,,,,04:44:47.901000,2023-05-03
3355,2023-05-03 04:49:00.412000+00:00,bored_blue_fish,0,3.978,eui-343632383e001c00,2922,182638,-116,-4.0,,,,,,,04:49:00.412000,2023-05-03
3356,2023-05-03 05:01:35.397000+00:00,bored_blue_fish,0,3.974,fngw-10000,2921,182650,-111,-6.75,,,,,,,05:01:35.397000,2023-05-03
3357,2023-05-03 05:07:53.886000+00:00,bored_blue_fish,0,3.972,eui-343632383e001c00,2922,182656,-113,-3.75,,,,,,,05:07:53.886000,2023-05-03
3358,2023-05-03 05:18:25.194000+00:00,bored_blue_fish,0,3.968,fngw-10000,2920,182666,-109,-3.5,,,,,,,05:18:25.194000,2023-05-03
3359,2023-05-03 05:29:57.392000+00:00,bored_blue_fish,0,3.964,fngw-10000,2921,182677,-107,-5.75,,,,,,,05:29:57.392000,2023-05-03
3360,2023-05-03 05:30:59.954000+00:00,bored_blue_fish,0,3.964,eui-343632383e001c00,2921,182678,-113,-4.5,,,,,,,05:30:59.954000,2023-05-03
3361,2023-05-03 05:33:06.421000+00:00,bored_blue_fish,0,3.964,fngw-10000,2921,182680,-109,-5.25,,,,,,,05:33:06.421000,2023-05-03
3362,2023-05-03 05:36:15.822000+00:00,bored_blue_fish,0,3.962,fngw-10000,2921,182683,-109,-5.0,,,,,,,05:36:15.822000,2023-05-03
3363,2023-05-03 05:44:39.703000+00:00,bored_blue_fish,0,3.96,fngw-10000,2921,182691,-103,-6.0,,,,,,,05:44:39.703000,2023-05-03
3364,2023-05-03 06:20:20.707000+00:00,bored_blue_fish,0,3.948,eui-343632383e001c00,2921,182725,-109,-4.5,,,,,,,06:20:20.707000,2023-05-03
3365,2023-05-03 06:23:30.072000+00:00,bored_blue_fish,0,3.948,eui-343632383e001c00,2922,182728,-114,-6.5,,,,,,,06:23:30.072000,2023-05-03
3366,2023-05-03 06:44:32.288000+00:00,bored_blue_fish,0,3.94,eui-343632383e001c00,2921,182748,-113,-5.75,,,,,,,06:44:32.288000,2023-05-03
3367,2023-05-03 06:50:50.375000+00:00,bored_blue_fish,0,3.938,fngw-10000,2921,182754,-104,-5.0,,,,,,,06:50:50.375000,2023-05-03
3368,2023-05-03 06:58:12.350000+00:00,bored_blue_fish,0,3.936,fngw-10000,2920,182761,-108,-5.25,,,,,,,06:58:12.350000,2023-05-03
3369,2023-05-03 07:14:59.593000+00:00,bored_blue_fish,0,3.93,fngw-10000,2920,182777,-107,-6.75,,,,,,,07:14:59.593000,2023-05-03
3370,2023-05-03 07:18:08.551000+00:00,bored_blue_fish,0,3.93,eui-343632383e001c00,2921,182780,-115,-5.0,,,,,,,07:18:08.551000,2023-05-03
3371,2023-05-03 07:20:15.368000+00:00,bored_blue_fish,0,3.928,floodnet-ltap-gw-553232201d003500,2922,182782,-109,-8.25,,,,,,,07:20:15.368000,2023-05-03
3372,2023-05-03 07:33:55.529000+00:00,bored_blue_fish,0,3.924,floodnet-ltap-gw-553232201d003500,2920,182795,-104,-5.5,,,,,,,07:33:55.529000,2023-05-03
3373,2023-05-03 07:42:19.675000+00:00,bored_blue_fish,0,3.922,fngw-10000,2920,182803,-110,-4.75,,,,,,,07:42:19.675000,2023-05-03
3374,2023-05-03 07:59:07.335000+00:00,bored_blue_fish,0,3.916,fngw-10000,2921,182819,-110,-1.25,,,,,,,07:59:07.335000,2023-05-03
3375,2023-05-03 08:09:36.152000+00:00,bored_blue_fish,0,3.912,fngw-10000,2920,182829,-113,-3.25,,,,,,,08:09:36.152000,2023-05-03
3376,2023-05-03 08:19:01.144000+00:00,bored_blue_fish,0,3.91,eui-343632383e001c00,2920,182838,-113,-5.5,,,,,,,08:19:01.144000,2023-05-03
3377,2023-05-03 08:33:41.511000+00:00,bored_blue_fish,0,3.904,fngw-10000,2920,182852,-107,-4.25,,,,,,,08:33:41.511000,2023-05-03
3378,2023-05-03 08:46:17.456000+00:00,bored_blue_fish,0,3.902,fngw-10000,2924,182864,-105,-9.5,,,,,,,08:46:17.456000,2023-05-03
3379,2023-05-03 09:03:04.998000+00:00,bored_blue_fish,0,3.896,fngw-10000,2922,182880,-109,-5.25,,,,,,,09:03:04.998000,2023-05-03
3380,2023-05-03 09:05:10.907000+00:00,bored_blue_fish,0,3.896,floodnet-ltap-gw-553232201d003500,2922,182882,-104,-5.5,,,,,,,09:05:10.907000,2023-05-03
3381,2023-05-03 09:07:17.271000+00:00,bored_blue_fish,0,3.894,fngw-10000,2922,182884,-108,-5.75,floodnet-ltap-gw-553232201d003500,-109.0,-6.25,,,,09:07:17.271000,2023-05-03
3382,2023-05-03 09:15:41.125000+00:00,bored_blue_fish,0,3.892,fngw-10000,2921,182892,-111,-4.5,,,,,,,09:15:41.125000,2023-05-03
3383,2023-05-03 09:24:03.242000+00:00,bored_blue_fish,0,3.89,fngw-10000,2921,182900,-108,-3.75,,,,,,,09:24:03.242000,2023-05-03
3384,2023-05-03 09:25:06.413000+00:00,bored_blue_fish,0,3.89,eui-343632383e001c00,2923,182901,-114,-4.0,,,,,,,09:25:06.413000,2023-05-03
3385,2023-05-03 09:27:13.097000+00:00,bored_blue_fish,0,3.888,fngw-10000,2920,182903,-110,-6.5,,,,,,,09:27:13.097000,2023-05-03
3386,2023-05-03 09:28:15.811000+00:00,bored_blue_fish,0,3.888,fngw-10000,2922,182904,-94,-4.0,,,,,,,09:28:15.811000,2023-05-03
3387,2023-05-03 09:39:49.011000+00:00,bored_blue_fish,0,3.884,fngw-10000,2922,182915,-111,-4.0,,,,,,,09:39:49.011000,2023-05-03
3388,2023-05-03 09:41:55.316000+00:00,bored_blue_fish,0,3.884,fngw-10000,2922,182917,-108,-7.25,,,,,,,09:41:55.316000,2023-05-03
3389,2023-05-03 09:56:36.517000+00:00,bored_blue_fish,0,3.88,fngw-10000,2921,182931,-108,-7.0,,,,,,,09:56:36.517000,2023-05-03
3390,2023-05-03 10:28:04.336000+00:00,bored_blue_fish,0,3.898,fngw-10000,2924,182961,-105,-3.5,,,,,,,10:28:04.336000,2023-05-03
3391,2023-05-03 10:34:22.322000+00:00,bored_blue_fish,0,3.878,floodnet-ltap-gw-553232201d003500,2929,182967,-104,-8.5,,,,,,,10:34:22.322000,2023-05-03
3392,2023-05-03 10:44:52.720000+00:00,bored_blue_fish,0,3.876,fngw-10000,2928,182977,-111,-6.25,,,,,,,10:44:52.720000,2023-05-03
3393,2023-05-03 11:10:02.106000+00:00,bored_blue_fish,0,3.88,fngw-10000,2926,183001,-109,-5.25,,,,,,,11:10:02.106000,2023-05-03
3394,2023-05-03 11:13:11.021000+00:00,bored_blue_fish,0,3.88,fngw-10000,2926,183004,-107,-8.75,,,,,,,11:13:11.021000,2023-05-03
3395,2023-05-03 11:18:26.783000+00:00,bored_blue_fish,0,3.882,floodnet-ltap-gw-553232201d003500,2926,183009,-107,-8.0,,,,,,,11:18:26.783000,2023-05-03
3396,2023-05-03 11:32:05.073000+00:00,bored_blue_fish,0,3.896,fngw-10000,2925,183022,-109,-6.5,,,,,,,11:32:05.073000,2023-05-03
3397,2023-05-03 11:47:50.639000+00:00,bored_blue_fish,0,3.918,fngw-10000,2930,183037,-105,-4.75,,,,,,,11:47:50.639000,2023-05-03
3398,2023-05-03 11:52:02.201000+00:00,bored_blue_fish,0,3.918,fngw-10000,2933,183041,-109,-2.0,,,,,,,11:52:02.201000,2023-05-03
3399,2023-05-03 12:13:00.207000+00:00,bored_blue_fish,0,3.99,eui-343632383e001c00,2951,183061,-113,-7.5,,,,,,,12:13:00.207000,2023-05-03
3400,2023-05-03 12:17:13.325000+00:00,bored_blue_fish,0,4.032,eui-343632383e001c00,2952,183065,-115,-4.25,,,,,,,12:17:13.325000,2023-05-03
3401,2023-05-03 12:28:46.088000+00:00,bored_blue_fish,0,4.088,fngw-10000,2954,183076,-110,-5.0,,,,,,,12:28:46.088000,2023-05-03
3402,2023-05-03 12:29:49.257000+00:00,bored_blue_fish,0,4.046,floodnet-ltap-gw-553232201d003500,2955,183077,-102,-6.25,,,,,,,12:29:49.257000,2023-05-03
3403,2023-05-03 12:32:58.322000+00:00,bored_blue_fish,0,4.046,eui-343632383e001c00,2960,183080,-115,-4.75,,,,,,,12:32:58.322000,2023-05-03
3404,2023-05-03 12:36:06.822000+00:00,bored_blue_fish,0,4.014,fngw-10000,2963,183083,-109,-5.25,,,,,,,12:36:06.822000,2023-05-03
3405,2023-05-03 12:45:35.247000+00:00,bored_blue_fish,0,4.088,floodnet-ltap-gw-553232201d003500,2952,183092,-105,-6.5,fngw-10000,-109.0,-7.75,,,,12:45:35.247000,2023-05-03
3406,2023-05-03 12:52:55.902000+00:00,bored_blue_fish,0,4.126,fngw-10000,2949,183099,-108,-5.25,,,,,,,12:52:55.902000,2023-05-03
3407,2023-05-03 13:05:31.713000+00:00,bored_blue_fish,0,4.152,floodnet-ltap-gw-553232201d003500,2967,183111,-105,-7.5,,,,,,,13:05:31.713000,2023-05-03
3408,2023-05-03 13:12:50.982000+00:00,bored_blue_fish,0,4.086,fngw-10000,2961,183118,-109,-4.5,,,,,,,13:12:50.982000,2023-05-03
3409,2023-05-03 13:25:26.552000+00:00,bored_blue_fish,0,4.154,fngw-10000,2964,183130,-109,-5.75,,,,,,,13:25:26.552000,2023-05-03
3410,2023-05-03 13:31:45.176000+00:00,bored_blue_fish,0,4.146,fngw-10000,2954,183136,-104,-2.0,floodnet-ltap-gw-553232201d003500,-104.0,-4.25,,,,13:31:45.176000,2023-05-03
3411,2023-05-03 13:34:54.397000+00:00,bored_blue_fish,0,4.156,fngw-10000,2960,183139,-110,-4.5,,,,,,,13:34:54.397000,2023-05-03
3412,2023-05-03 13:41:11.364000+00:00,bored_blue_fish,0,4.156,fngw-10000,2952,183145,-108,-2.25,,,,,,,13:41:11.364000,2023-05-03
3413,2023-05-03 13:44:20.218000+00:00,bored_blue_fish,0,4.156,eui-343632383e001c00,2952,183148,-114,-3.5,,,,,,,13:44:20.218000,2023-05-03
3414,2023-05-03 13:50:36.883000+00:00,bored_blue_fish,0,4.156,fngw-10000,2955,183154,-109,-2.5,,,,,,,13:50:36.883000,2023-05-03
3415,2023-05-03 14:20:00.185000+00:00,bored_blue_fish,0,4.156,floodnet-ltap-gw-553232201d003500,2957,183182,-108,-5.25,fngw-10000,-110.0,-3.5,,,,14:20:00.185000,2023-05-03
3416,2023-05-03 14:30:30.083000+00:00,bored_blue_fish,0,4.158,eui-343632383e001c00,2965,183192,-115,-6.5,,,,,,,14:30:30.083000,2023-05-03
3417,2023-05-03 14:51:28.941000+00:00,bored_blue_fish,0,4.158,eui-343632383e001c00,2959,183212,-113,-8.25,,,,,,,14:51:28.941000,2023-05-03
3418,2023-05-03 14:53:34.561000+00:00,bored_blue_fish,0,4.158,floodnet-ltap-gw-553232201d003500,2943,183214,-109,-9.0,,,,,,,14:53:34.561000,2023-05-03
3419,2023-05-03 15:04:03.857000+00:00,bored_blue_fish,0,4.158,eui-343632383e001c00,2945,183224,-97,-7.25,,,,,,,15:04:03.857000,2023-05-03
3420,2023-05-03 15:15:36.494000+00:00,bored_blue_fish,0,4.16,fngw-10000,2946,183235,-108,-7.0,,,,,,,15:15:36.494000,2023-05-03
3421,2023-05-03 15:24:01.057000+00:00,bored_blue_fish,0,4.132,floodnet-ltap-gw-553232201d003500,2943,183243,-104,-5.75,,,,,,,15:24:01.057000,2023-05-03
3422,2023-05-03 15:33:27.922000+00:00,bored_blue_fish,0,4.16,floodnet-ltap-gw-553232201d003500,2943,183252,-104,-7.75,,,,,,,15:33:27.922000,2023-05-03
3423,2023-05-03 15:35:34.309000+00:00,bored_blue_fish,0,4.158,fngw-10000,2940,183254,-110,-4.0,,,,,,,15:35:34.309000,2023-05-03
3424,2023-05-03 16:00:44.453000+00:00,bored_blue_fish,0,4.132,eui-343632383e001c00,2942,183278,-109,-6.0,,,,,,,16:00:44.453000,2023-05-03
3425,2023-05-03 16:05:59.014000+00:00,bored_blue_fish,0,4.132,fngw-10000,2935,183283,-110,-3.25,,,,,,,16:05:59.014000,2023-05-03
3426,2023-05-03 16:17:31.991000+00:00,bored_blue_fish,0,4.158,fngw-10000,2937,183294,-110,-5.5,,,,,,,16:17:31.991000,2023-05-03
3427,2023-05-03 16:20:40.905000+00:00,bored_blue_fish,0,4.134,eui-343632383e001c00,2935,183297,-110,-7.25,,,,,,,16:20:40.905000,2023-05-03
3428,2023-05-03 16:43:48.552000+00:00,bored_blue_fish,0,4.132,floodnet-ltap-gw-553232201d003500,2945,183319,-109,-6.75,,,,,,,16:43:48.552000,2023-05-03
3429,2023-05-03 16:44:51.113000+00:00,bored_blue_fish,0,4.16,eui-343632383e001c00,2942,183320,-113,-5.25,,,,,,,16:44:51.113000,2023-05-03
3430,2023-05-03 16:45:53.881000+00:00,bored_blue_fish,0,4.158,fngw-10000,2932,183321,-103,-3.75,,,,,,,16:45:53.881000,2023-05-03
3431,2023-05-03 17:14:13.115000+00:00,bored_blue_fish,0,4.158,fngw-10000,2943,183348,-111,-7.25,,,,,,,17:14:13.115000,2023-05-03
3432,2023-05-03 17:21:33.397000+00:00,bored_blue_fish,0,4.158,fngw-10000,2943,183355,-111,-5.0,,,,,,,17:21:33.397000,2023-05-03
3433,2023-05-03 17:44:38.435000+00:00,bored_blue_fish,0,4.134,fngw-10000,2939,183377,-108,-6.0,,,,,,,17:44:38.435000,2023-05-03
3434,2023-05-03 17:45:41.329000+00:00,bored_blue_fish,0,4.134,fngw-10000,2947,183378,-109,-6.75,,,,,,,17:45:41.329000,2023-05-03
3435,2023-05-03 17:51:58.512000+00:00,bored_blue_fish,0,4.158,eui-343632383e001c00,2945,183384,-113,-6.5,,,,,,,17:51:58.512000,2023-05-03
3436,2023-05-03 18:09:47.036000+00:00,bored_blue_fish,0,4.134,fngw-10000,2938,183401,-110,-3.0,,,,,,,18:09:47.036000,2023-05-03
3437,2023-05-03 18:17:07.650000+00:00,bored_blue_fish,0,4.158,fngw-10000,2937,183408,-109,-6.75,,,,,,,18:17:07.650000,2023-05-03
